1.814159
2.217280
1.683302
1.380562
1.487683
1.642224
1.852078
1.685716
1.727477
1.833004
1.716201
1.693062
1.974418
1.832192
1.829203
1.933792
1.622435
2.639710
2.149480
1.694441
1.929434
1.822439
1.435898
2.437687
2.128217
1.774539
1.581643
1.929190
1.612350
1.959654
2.001043
1.567387
1.794425
1.722460
1.934886
1.647847
1.925007
1.826175
1.718038
1.825988
2.153277
1.464097
1.870515
1.521641
1.930592
3.004658
2.092398
1.830650
1.753506
2.022364
2.015903
1.797457
1.728107
1.627793
1.725708
1.654413
2.211121
1.807743
1.696886
1.799543
1.712958
1.506338
1.902323
1.876736
1.357215
1.685610
1.827659
1.671851
1.382489
1.445506
1.797461
1.731767
1.823717
1.730867
0.977545
1.895358
3.027325
1.957113
1.640936
1.570844
1.546835
1.651161
1.785295
2.285361
1.814233
1.745800
1.637101
1.440901
1.797342
1.794995
2.073024
1.521536
1.736339
2.236839
1.723368
2.075864
1.782680
1.610161
1.965913
1.584799
2.079445
1.882471
2.736624
1.783012
1.642703
2.122263
1.663610
1.734374
1.679847
1.934672
1.773268
1.825868
2.014431
1.811182
2.339894
1.732502
1.621469
1.726098
1.928630
1.921179
1.620706
1.934496
1.952116
1.724404
1.932371
1.851586
1.797646
1.737977
2.311450
1.679306
1.807902
2.138911
1.828506
1.908043
1.847873
1.930035
2.143613
1.726348
1.884283
1.801986
1.820063
2.015652
2.036756
1.750510
1.768596
1.826569
1.726208
1.736265
1.910476
1.736014
1.929911
1.672843
1.730027
0.854644
0.895984
0.799513
0.815487
0.814024
1.158895
1.790609
1.931191
1.830955
1.831936
1.831124
2.030222
1.626972
1.935284
1.929282
1.804757
1.850788
1.833043
1.768331
1.690125
1.765933
1.688621
1.822607
1.720545
1.762914
1.710878
1.608786
1.846116
1.711496
1.696534
1.765944
1.789577
1.657875
3.067392
2.797457
3.013738
1.885028
1.664214
1.769675
1.720619
1.855616
1.666867
3.608743
1.722437
1.801784
1.817530
1.740702
